,periodStartUnix,liquidity,high,low,close,feeGrowthGlobal0X128,feeGrowthGlobal1X128,pool.totalValueLockedUSD,pool.totalValueLockedToken1,pool.totalValueLockedToken0,pool.token0.decimals,pool.token1.decimals
5831,1641207600.0,2.15785211924124e+19,3830.3384360974233,3823.504057877001,3830.3384360974233,1.545301457862826e+33,5.389290186895515e+41,290057463.63830537,65321.914368646125,161466547.784667,6.0,18.0
5832,1641211200.0,2.1634261503930835e+19,3830.3584048650237,3829.5572495032643,3829.5572495032643,1.5453016230467074e+33,5.389307491485137e+41,290057463.63830537,65321.914368646125,161466547.784667,6.0,18.0
5833,1641214800.0,2.163034687622597e+19,3829.644392816369,3829.644392816369,3829.644392816369,1.5453023439763166e+33,5.389307491485137e+41,290057463.63830537,65321.914368646125,161466547.784667,6.0,18.0
5834,1641218400.0,2.163849106473032e+19,3836.899601032141,3816.4284266219897,3816.4284266219897,1.5454337263395879e+33,5.3899352180031106e+41,290057463.63830537,65321.914368646125,161466547.784667,6.0,18.0
5835,1641222000.0,1.116849281476014e+19,3811.984054420313,3793.191671925127,3793.191671925127,1.5454564061748134e+33,5.390499730225164e+41,290057463.63830537,65321.914368646125,161466547.784667,6.0,18.0
5836,1641225600.0,1.092471221254759e+19,3792.860838491888,3748.257990631071,3748.257990631071,1.5454564061748134e+33,5.391468460308148e+41,290057463.63830537,65321.914368646125,161466547.784667,6.0,18.0
5837,1641229200.0,1.0922611819203914e+19,3761.512370127271,3748.358562219416,3761.512370127271,1.5455648076575794e+33,5.391496913958563e+41,290057463.63830537,65321.914368646125,161466547.784667,6.0,18.0
5838,1641232800.0,1.0922611819203914e+19,3761.512370127271,3756.813896582517,3756.813896582517,1.545567144202899e+33,5.391601279151023e+41,290057463.63830537,65321.914368646125,161466547.784667,6.0,18.0
5839,1641236400.0,1.071470496567295e+19,3756.948168468774,3744.161757900073,3744.161757900073,1.545568265722619e+33,5.39188627706315e+41,290057463.63830537,65321.914368646125,161466547.784667,6.0,18.0
5840,1641240000.0,1.0411655490192296e+19,3739.097291875637,3693.2947950525067,3693.2947950525067,1.545568265722619e+33,5.393034674940612e+41,290057463.63830537,65321.914368646125,161466547.784667,6.0,18.0
5841,1641243600.0,1.0570103602144426e+19,3720.865121462265,3693.2947950525067,3720.865121462265,1.5457999795053325e+33,5.393034674940612e+41,290057463.63830537,65321.914368646125,161466547.784667,6.0,18.0
5842,1641247200.0,1.0962540721139585e+19,3766.915972030365,3721.152771591743,3758.498516291319,1.5461854047879225e+33,5.393147939350982e+41,290057463.63830537,65321.914368646125,161466547.784667,6.0,18.0
5843,1641250800.0,1.096249002151957e+19,3764.7338675352885,3755.233964360192,3764.7338675352885,1.5462647209730895e+33,5.393293964901508e+41,290057463.63830537,65321.914368646125,161466547.784667,6.0,18.0
5844,1641254400.0,1.096382400967053e+19,3764.693956650249,3747.9520677328633,3747.9520677328633,1.5462647209730895e+33,5.3936545829058646e+41,290057463.63830537,65321.914368646125,161466547.784667,6.0,18.0
5845,1641258000.0,1.0764524288163811e+19,3747.9520677328633,3740.2660608003807,3740.2660608003807,1.5462647209730895e+33,5.393833698079448e+41,290057463.63830537,65321.914368646125,161466547.784667,6.0,18.0
5846,1641261600.0,1.0763458999886377e+19,3735.0146458015747,3716.471790499331,3726.8674078376575,1.5463519612487517e+33,5.3943740064273885e+41,290057463.63830537,65321.914368646125,161466547.784667,6.0,18.0
5847,1641265200.0,1.0763487061862824e+19,3735.9075506207814,3726.8674078376575,3735.9075506207814,1.546427377983369e+33,5.3943740064273885e+41,290057463.63830537,65321.914368646125,161466547.784667,6.0,18.0
5848,1641268800.0,1.0776489549040783e+19,3743.9760781544655,3743.284074846003,3743.467576767161,1.5464952731531266e+33,5.394384424212114e+41,290057463.63830537,65321.914368646125,161466547.784667,6.0,18.0
5849,1641272400.0,1.0776833163373197e+19,3738.756832100538,3723.653689209175,3728.225904558997,1.5465331693233453e+33,5.3948300256407866e+41,290057463.63830537,65321.914368646125,161466547.784667,6.0,18.0
5850,1641276000.0,1.0982204224981551e+19,3750.615782345172,3733.2621161805146,3750.574077560645,1.5467210713549613e+33,5.3948300256407866e+41,290057463.63830537,65321.914368646125,161466547.784667,6.0,18.0
5851,1641279600.0,1.094995030778307e+19,3758.87294925076,3750.574077560645,3758.87294925076,1.5467409359347235e+33,5.3948309551874246e+41,290057463.63830537,65321.914368646125,161466547.784667,6.0,18.0
5852,1641283200.0,1.118592004165248e+19,3767.5997438869513,3758.8956089788317,3767.497413669477,1.5468632383418398e+33,5.394833220620055e+41,290057463.63830537,65321.914368646125,161466547.784667,6.0,18.0
5853,1641286800.0,1.1495742764211464e+19,3767.530216144689,3767.4503660471337,3767.530216144689,1.5468632383418398e+33,5.394834262212568e+41,290057463.63830537,65321.914368646125,161466547.784667,6.0,18.0
5854,1641290400.0,1.1564988078586333e+19,3800.727790027216,3767.530216144689,3800.727790027216,1.547139705564658e+33,5.394834262212568e+41,290057463.63830537,65321.914368646125,161466547.784667,6.0,18.0
5855,1641294000.0,2.18592825491186e+19,3824.0321065293483,3805.4053769785523,3824.0321065293483,1.5473230835522914e+33,5.394834262212568e+41,290057463.63830537,65321.914368646125,161466547.784667,6.0,18.0
5856,1641297600.0,2.1853331798409765e+19,3825.5450122619563,3825.190594841618,3825.194812967469,1.5473459449733676e+33,5.394841839969256e+41,290057463.63830537,65321.914368646125,161466547.784667,6.0,18.0
5857,1641301200.0,2.1874968784465773e+19,3857.306778655863,3825.182559445304,3857.306778655863,1.547594993628632e+33,5.394842105134862e+41,290057463.63830537,65321.914368646125,161466547.784667,6.0,18.0
5858,1641304800.0,2.1886827303428973e+19,3881.010807967787,3858.9044396754384,3881.010807967787,1.5478066519359188e+33,5.394842756856055e+41,290057463.63830537,65321.914368646125,161466547.784667,6.0,18.0
5859,1641308400.0,2.1908594859576e+19,3880.941893296337,3856.884146830452,3856.884146830452,1.5478066519359188e+33,5.395301949005692e+41,290057463.63830537,65321.914368646125,161466547.784667,6.0,18.0
5860,1641312000.0,2.190943079208273e+19,3853.6953650934083,3849.0835531829853,3850.208659293614,1.547815907626743e+33,5.395523008428898e+41,290057463.63830537,65321.914368646125,161466547.784667,6.0,18.0
5861,1641315600.0,2.1895855725979378e+19,3851.5156664635374,3848.036002187168,3848.036002187168,1.5478267184571442e+33,5.395523008428898e+41,290057463.63830537,65321.914368646125,161466547.784667,6.0,18.0
5862,1641319200.0,1.1349992922241331e+19,3847.514340425677,3780.209404834624,3780.209404834624,1.5478267184571442e+33,5.396931745596691e+41,290057463.63830537,65321.914368646125,161466547.784667,6.0,18.0
5863,1641322800.0,2.184522720584855e+19,3823.8228617514333,3776.8128964936627,3814.158855429792,1.5482171614290972e+33,5.397356417124971e+41,290057463.63830537,65321.914368646125,161466547.784667,6.0,18.0
5864,1641326400.0,2.1845940762658746e+19,3816.161409903141,3809.068879492703,3816.161409903141,1.5482756552138365e+33,5.397467152925208e+41,290057463.63830537,65321.914368646125,161466547.784667,6.0,18.0
5865,1641330000.0,2.184620802186173e+19,3817.377368540606,3816.161409903141,3817.377368540606,1.5482852392280355e+33,5.397467152925208e+41,290057463.63830537,65321.914368646125,161466547.784667,6.0,18.0
5866,1641333600.0,2.184620802186173e+19,3817.900721274385,3817.5059475692246,3817.900721274385,1.5482903807824942e+33,5.397467152925208e+41,290057463.63830537,65321.914368646125,161466547.784667,6.0,18.0
5867,1641337200.0,1.1459118643421571e+19,3816.3639500707177,3791.943802133069,3791.943802133069,1.5482903807824942e+33,5.398032193130993e+41,290057463.63830537,65321.914368646125,161466547.784667,6.0,18.0
5868,1641340800.0,1.1459118643421571e+19,3798.1707782851367,3778.6328247722913,3798.1707782851367,1.5484528933537518e+33,5.398325973103551e+41,290057463.63830537,65321.914368646125,161466547.784667,6.0,18.0
5869,1641344400.0,1.1459118643421571e+19,3799.1360093278277,3799.1360093278277,3799.1360093278277,1.548460911094202e+33,5.398325973103551e+41,290057463.63830537,65321.914368646125,161466547.784667,6.0,18.0
5870,1641348000.0,1.1459316727024323e+19,3799.1360093278277,3799.1360093278277,3799.1360093278277,1.548460911094202e+33,5.398325973103551e+41,290057463.63830537,65321.914368646125,161466547.784667,6.0,18.0
5871,1641351600.0,2.1806150987648143e+19,3813.6629052809626,3799.1360093278277,3813.6629052809626,1.5485814567011772e+33,5.398325973103551e+41,290057463.63830537,65321.914368646125,161466547.784667,6.0,18.0
5872,1641355200.0,2.180102001954439e+19,3813.733509639975,3813.733509639975,3813.733509639975,1.5485820420218984e+33,5.398325973103551e+41,290057463.63830537,65321.914368646125,161466547.784667,6.0,18.0
5873,1641358800.0,1.1415484637538386e+19,3813.73609442228,3804.9900458717134,3804.9900458717134,1.5485820634500286e+33,5.3983535335119896e+41,290057463.63830537,65321.914368646125,161466547.784667,6.0,18.0
5874,1641362400.0,1.1415484637538386e+19,3806.599756692216,3804.9900458717134,3806.599756692216,1.5485954220431617e+33,5.398516417955076e+41,290057463.63830537,65321.914368646125,161466547.784667,6.0,18.0
5875,1641366000.0,1.1415484637538386e+19,3809.7920594122947,3806.644017944438,3809.6111995545007,1.5486219058239972e+33,5.398520355642924e+41,290057463.63830537,65321.914368646125,161466547.784667,6.0,18.0
5876,1641369600.0,2.1802669991338635e+19,3814.213320259573,3809.6111995545007,3814.213320259573,1.5486600536562664e+33,5.398520355642924e+41,290057463.63830537,65321.914368646125,161466547.784667,6.0,18.0
5877,1641373200.0,2.17699947321716e+19,3825.504329943367,3814.313678443633,3825.504329943367,1.548753595709306e+33,5.398520355642924e+41,290057463.63830537,65321.914368646125,161466547.784667,6.0,18.0
5878,1641376800.0,2.177003293551741e+19,3834.074657133281,3826.9238659201037,3834.055207378425,1.548824495599875e+33,5.398520355642924e+41,290057463.63830537,65321.914368646125,161466547.784667,6.0,18.0
5879,1641380400.0,1.1382932193288202e+19,3831.9939583443293,3794.431926881595,3794.431926881595,1.5488247652903086e+33,5.3993826384453245e+41,290057463.63830537,65321.914368646125,161466547.784667,6.0,18.0
5880,1641384000.0,1.1364415066581858e+19,3794.370511501929,3778.7225502516008,3778.7225502516008,1.5488247652903086e+33,5.3996302610525665e+41,290057463.63830537,65321.914368646125,161466547.784667,6.0,18.0
5881,1641387600.0,1.1404991152362076e+19,3803.8220531287207,3783.490375000006,3803.8220531287207,1.5490344525171634e+33,5.3997304235891076e+41,290057463.63830537,65321.914368646125,161466547.784667,6.0,18.0
5882,1641391200.0,1.1421188720899185e+19,3819.5478970112745,3801.377770625558,3812.304201372812,1.5492743849586983e+33,5.4001757314716545e+41,290057463.63830537,65321.914368646125,161466547.784667,6.0,18.0
5883,1641394800.0,2.1844471677936026e+19,3812.8255140486353,3812.393677516058,3812.8255140486353,1.5492787967431215e+33,5.4001757314716545e+41,290057463.63830537,65321.914368646125,161466547.784667,6.0,18.0
5884,1641398400.0,1.1460979641606134e+19,3812.881552410581,3802.721928665916,3802.779864346275,1.549279261360999e+33,5.4003970930084195e+41,290057463.63830537,65321.914368646125,161466547.784667,6.0,18.0
5885,1641402000.0,1.1435925535648516e+19,3802.6089322643074,3783.189839478354,3783.189839478354,1.549280673448129e+33,5.4006750980240715e+41,290057463.63830537,65321.914368646125,161466547.784667,6.0,18.0
5886,1641405600.0,1.120593039011731e+19,3778.5764030361975,3739.401675101596,3756.9776142459614,1.549432565740726e+33,5.401815300828237e+41,290057463.63830537,65321.914368646125,161466547.784667,6.0,18.0
5887,1641409200.0,1.0703115733592723e+19,3756.9020805625614,3640.408000084408,3658.2611560328473,1.549885396310054e+33,5.405292660231153e+41,290057463.63830537,65321.914368646125,161466547.784667,6.0,18.0
5888,1641412800.0,1.302983785279704e+19,3658.035410921296,3572.0606260424074,3593.193365684825,1.5518633145760516e+33,5.412309222164196e+41,290057463.63830537,65321.914368646125,161466547.784667,6.0,18.0
5889,1641416400.0,1.3334390790039466e+19,3619.7831014047715,3555.97023084835,3564.2546496991026,1.5524827502632409e+33,5.4146166915239555e+41,290057463.63830537,65321.914368646125,161466547.784667,6.0,18.0
5890,1641420000.0,1.3368782019622595e+19,3560.39510558465,3386.371360398259,3521.779603530885,1.5547847016389444e+33,5.4223456109981e+41,290057463.63830537,65321.914368646125,161466547.784667,6.0,18.0
5891,1641423600.0,1.3307185591267926e+19,3555.007492784028,3516.1385889816524,3547.3450399655503,1.5552600668268886e+33,5.42310589946977e+41,290057463.63830537,65321.914368646125,161466547.784667,6.0,18.0
5892,1641427200.0,1.3307185591267926e+19,3539.242758941261,3502.7735235579307,3538.952638801896,1.5556285463523929e+33,5.4243908671647604e+41,290057463.63830537,65321.914368646125,161466547.784667,6.0,18.0
5893,1641430800.0,1.4912303409561706e+19,3538.952638801896,3511.6449348044157,3517.341253371804,1.5556981848673106e+33,5.42512014565166e+41,290057463.63830537,65321.914368646125,161466547.784667,6.0,18.0
5894,1641434400.0,1.4930072752962755e+19,3517.146007374107,3481.079308196417,3512.831378831497,1.5562916983594438e+33,5.4269284638345325e+41,290057463.63830537,65321.914368646125,161466547.784667,6.0,18.0
5895,1641438000.0,1.4496679922753268e+19,3512.030903477969,3452.979678122066,3452.979678122066,1.556296046340686e+33,5.428417288605577e+41,290057463.63830537,65321.914368646125,161466547.784667,6.0,18.0
5896,1641441600.0,1.3329014602445896e+19,3456.7547832419014,3339.4187362444013,3447.655587680808,1.5583948683743974e+33,5.434748147789323e+41,290057463.63830537,65321.914368646125,161466547.784667,6.0,18.0
5897,1641445200.0,1.2990627343786916e+19,3467.464130419174,3357.771008264499,3458.039210939337,1.559598221260297e+33,5.4378473652381095e+41,290057463.63830537,65321.914368646125,161466547.784667,6.0,18.0
5898,1641448800.0,1.2965742967419795e+19,3455.5126060042658,3428.68637845885,3429.340378274553,1.5598298875516345e+33,5.439388799800989e+41,290057463.63830537,65321.914368646125,161466547.784667,6.0,18.0
5899,1641452400.0,1.3011193380631804e+19,3451.51959421315,3436.893295000008,3449.589989516456,1.560023758080776e+33,5.43943763575647e+41,290057463.63830537,65321.914368646125,161466547.784667,6.0,18.0
5900,1641456000.0,8.057656604174126e+18,3449.589989516456,3392.6492095897866,3402.0263167578605,1.560205961506091e+33,5.441189594287354e+41,290057463.63830537,65321.914368646125,161466547.784667,6.0,18.0
5901,1641459600.0,7.46775265040503e+18,3402.0263167578605,3260.6904073368128,3311.4432941898804,1.561157644436816e+33,5.446442029661488e+41,290057463.63830537,65321.914368646125,161466547.784667,6.0,18.0
5902,1641463200.0,7.519139273938013e+18,3373.2612161588067,3309.1669781176056,3352.555639599289,1.5618507667904108e+33,5.4474215806288286e+41,290057463.63830537,65321.914368646125,161466547.784667,6.0,18.0
5903,1641466800.0,7.60788930967149e+18,3357.559769133751,3339.048075500257,3342.916075000001,1.561924846044485e+33,5.447999559982688e+41,290057463.63830537,65321.914368646125,161466547.784667,6.0,18.0
5904,1641470400.0,7.653078306740418e+18,3348.755751101848,3328.1907205514954,3348.755751101848,1.5621868972045618e+33,5.4485293577281154e+41,290057463.63830537,65321.914368646125,161466547.784667,6.0,18.0
5905,1641474000.0,8.557778586426832e+18,3437.1503029133614,3354.026045835553,3404.459039554329,1.5632871595312988e+33,5.45032360440485e+41,290057463.63830537,65321.914368646125,161466547.784667,6.0,18.0
5906,1641477600.0,8.597041073822393e+18,3420.292882845882,3387.712958989184,3402.4543508755505,1.5636849735109156e+33,5.451414971665018e+41,290057463.63830537,65321.914368646125,161466547.784667,6.0,18.0
5907,1641481200.0,8.183322939612418e+18,3419.909922732589,3368.726313941831,3395.799679060467,1.564140988144367e+33,5.4530595018565465e+41,290057463.63830537,65321.914368646125,161466547.784667,6.0,18.0
5908,1641484800.0,8.21699482455825e+18,3408.1932213253026,3392.6769536229644,3392.6769536229644,1.564249771950631e+33,5.453458124728336e+41,290057463.63830537,65321.914368646125,161466547.784667,6.0,18.0
5909,1641488400.0,8.784673096957619e+18,3423.422833544844,3400.514858700011,3423.422833544844,1.564519403436796e+33,5.453460112505371e+41,290057463.63830537,65321.914368646125,161466547.784667,6.0,18.0
5910,1641492000.0,8.802233959467368e+18,3448.5083450000056,3423.753555078153,3448.5083450000056,1.5647231356959364e+33,5.453582787289885e+41,290057463.63830537,65321.914368646125,161466547.784667,6.0,18.0
5911,1641495600.0,8.800316841114483e+18,3448.5083450000056,3440.9703782178967,3446.915092385554,1.5648033903486306e+33,5.4537736651416536e+41,290057463.63830537,65321.914368646125,161466547.784667,6.0,18.0
5912,1641499200.0,8.7887294754561e+18,3444.540427764916,3430.5153126075047,3430.5153126075047,1.564832430626189e+33,5.4541532653077066e+41,290057463.63830537,65321.914368646125,161466547.784667,6.0,18.0
5913,1641502800.0,8.7887294754561e+18,3430.5153126075047,3423.1551988035553,3423.1551988035553,1.564832430626189e+33,5.454377989693869e+41,290057463.63830537,65321.914368646125,161466547.784667,6.0,18.0
5914,1641506400.0,8.87081796643181e+18,3426.3752811954405,3419.3605406454835,3426.3752811954405,1.5648939328376204e+33,5.45447709710493e+41,290057463.63830537,65321.914368646125,161466547.784667,6.0,18.0
5915,1641510000.0,8.808102743583856e+18,3426.3950177270813,3411.7717059883666,3411.7717059883666,1.5648946808527617e+33,5.454848257293223e+41,290057463.63830537,65321.914368646125,161466547.784667,6.0,18.0
5916,1641513600.0,8.288801827206493e+18,3408.372641401596,3363.8324036973963,3363.8324036973963,1.564894758101818e+33,5.45609649305251e+41,290057463.63830537,65321.914368646125,161466547.784667,6.0,18.0
5917,1641517200.0,8.288801827206493e+18,3381.114000217808,3344.597490159976,3380.997744178959,1.565361235431068e+33,5.457034156124751e+41,290057463.63830537,65321.914368646125,161466547.784667,6.0,18.0
5918,1641520800.0,8.288801827206493e+18,3380.8866080859684,3360.397427743082,3363.818883174536,1.5653928070399135e+33,5.457573086034426e+41,290057463.63830537,65321.914368646125,161466547.784667,6.0,18.0
5919,1641524400.0,6.634786699300612e+18,3363.586526648089,3215.791430259391,3227.3538906228587,1.567229874316978e+33,5.4669120059864745e+41,290057463.63830537,65321.914368646125,161466547.784667,6.0,18.0
5920,1641528000.0,6.597969472582695e+18,3245.4108710610144,3085.6140390469873,3214.160387156881,1.5716663214500223e+33,5.481246995564459e+41,290057463.63830537,65321.914368646125,161466547.784667,6.0,18.0
5921,1641531600.0,6.704052281576022e+18,3238.6935984407287,3208.2598655711267,3223.308810859173,1.5722512308059714e+33,5.482814384993884e+41,290057463.63830537,65321.914368646125,161466547.784667,6.0,18.0
5922,1641535200.0,5.537989073910018e+18,3234.3858771159184,3147.7042103036747,3169.993380982734,1.572665504846209e+33,5.48561725749006e+41,290057463.63830537,65321.914368646125,161466547.784667,6.0,18.0
5923,1641538800.0,5.747002364863276e+18,3191.7204953437604,3107.794004398097,3191.7204953437604,1.573580658983952e+33,5.488067847204623e+41,290057463.63830537,65321.914368646125,161466547.784667,6.0,18.0
5924,1641542400.0,6.102771843676794e+18,3257.3465647237513,3190.1518931814226,3232.998489738557,1.5748111136629836e+33,5.490564138428868e+41,290057463.63830537,65321.914368646125,161466547.784667,6.0,18.0
5925,1641546000.0,6.083768742568662e+18,3276.513370738213,3232.998489738557,3254.028263085818,1.5755156965059535e+33,5.492024231026599e+41,290057463.63830537,65321.914368646125,161466547.784667,6.0,18.0
